Source,Target,Type
769890417231990000,11658172,Directed
769890417231990000,333446628,Directed
769890417231990000,968742000000000000,Directed
769890417231990000,256444247,Directed
769890417231990000,915266000000000000,Directed
769890417231990000,946012000000000000,Directed
769890417231990000,906061000000000000,Directed
769890417231990000,3178240880,Directed
769890417231990000,784359000000000000,Directed
769890417231990000,853703000000000000,Directed
769890417231990000,864571000000000000,Directed
769890417231990000,860603000000000000,Directed
769890417231990000,3045530782,Directed
769890417231990000,858935000000000000,Directed
769890417231990000,3420953831,Directed
769890417231990000,706827000000000000,Directed
769890417231990000,630672484,Directed
769890417231990000,776698000000000000,Directed
769890417231990000,32857929,Directed
769890417231990000,74980073,Directed
769890417231990000,117420384,Directed
769890417231990000,96780750,Directed
769890417231990000,4215865113,Directed
769890417231990000,779477000000000000,Directed
769890417231990000,727809000000000000,Directed
769890417231990000,781411000000000000,Directed
769890417231990000,4371356355,Directed
769890417231990000,2801911897,Directed
769890417231990000,769021000000000000,Directed
769890417231990000,604381440,Directed
1224634331173240000,1309510000000000000,Directed
1224634331173240000,1306930000000000000,Directed
1224634331173240000,1352960000000000000,Directed
1224634331173240000,1380460000000000000,Directed
1224634331173240000,1481220000000000000,Directed
1224634331173240000,1476250000000000000,Directed
1224634331173240000,1469670000000000000,Directed
1224634331173240000,1434110000000000000,Directed
1224634331173240000,1631990000000000000,Directed
1224634331173240000,1221920000000000000,Directed
1224634331173240000,3109301005,Directed
1224634331173240000,1577930000000000000,Directed
1224634331173240000,1582280000000000000,Directed
1224634331173240000,1281830000000000000,Directed
1224634331173240000,1218000000000000000,Directed
1224634331173240000,1532580000000000000,Directed
1224634331173240000,1406950000000000000,Directed
1224634331173240000,1631880000000000000,Directed
1224634331173240000,1394190000000000000,Directed
1224634331173240000,1252810000000000000,Directed
1224634331173240000,531901807,Directed
1224634331173240000,4623729078,Directed
1224634331173240000,1631530000000000000,Directed
1224634331173240000,1631520000000000000,Directed
1224634331173240000,1631520000000000000,Directed
1224634331173240000,1631320000000000000,Directed
1224634331173240000,1591680000000000000,Directed
1224634331173240000,1558060000000000000,Directed
1224634331173240000,1622090000000000000,Directed
1224634331173240000,1630940000000000000,Directed
1224634331173240000,1630820000000000000,Directed
1224634331173240000,1630750000000000000,Directed
1224634331173240000,1630540000000000000,Directed
1224634331173240000,1526980000000000000,Directed
1224634331173240000,1503780000000000000,Directed
1224634331173240000,1630480000000000000,Directed
1224634331173240000,1630460000000000000,Directed
1224634331173240000,1630170000000000000,Directed
1224634331173240000,1627900000000000000,Directed
1224634331173240000,1607600000000000000,Directed
1224634331173240000,1629530000000000000,Directed
1224634331173240000,1406140000000000000,Directed
1224634331173240000,1629330000000000000,Directed
1224634331173240000,1628710000000000000,Directed
1224634331173240000,1576130000000000000,Directed
1224634331173240000,1628400000000000000,Directed
1224634331173240000,1628370000000000000,Directed
1224634331173240000,1628270000000000000,Directed
1224634331173240000,762387000000000000,Directed
1224634331173240000,1313360000000000000,Directed
1224634331173240000,250972149,Directed
1224634331173240000,1401820000000000000,Directed
1224634331173240000,1447010000000000000,Directed
1224634331173240000,1252130000000000000,Directed
1224634331173240000,1349860000000000000,Directed
1224634331173240000,1545100000000000000,Directed
1224634331173240000,1246740000000000000,Directed
1224634331173240000,1485670000000000000,Directed
1224634331173240000,1603000000000000000,Directed
1224634331173240000,1438020000000000000,Directed
1224634331173240000,96519866,Directed
1224634331173240000,1622510000000000000,Directed
1224634331173240000,1106470000000000000,Directed
1224634331173240000,1427880000000000000,Directed
1224634331173240000,1519960000000000000,Directed
1224634331173240000,1596050000000000000,Directed
1224634331173240000,1588030000000000000,Directed
1224634331173240000,339756081,Directed
1224634331173240000,1585140000000000000,Directed
1224634331173240000,1592840000000000000,Directed
1224634331173240000,1592230000000000000,Directed
1224634331173240000,1589840000000000000,Directed
1224634331173240000,1169290000000000000,Directed
1224634331173240000,1582950000000000000,Directed
1224634331173240000,1454440000000000000,Directed
1224634331173240000,1562520000000000000,Directed
1224634331173240000,1545300000000000000,Directed
1224634331173240000,1591820000000000000,Directed
1224634331173240000,1396110000000000000,Directed
1224634331173240000,1470440000000000000,Directed
1224634331173240000,1557620000000000000,Directed
1224634331173240000,1402500000000000000,Directed
1224634331173240000,1509950000000000000,Directed
1224634331173240000,1590320000000000000,Directed
1224634331173240000,1593900000000000000,Directed
1224634331173240000,1476860000000000000,Directed
1224634331173240000,1397610000000000000,Directed
1224634331173240000,1590540000000000000,Directed
1224634331173240000,1473200000000000000,Directed
1224634331173240000,1579810000000000000,Directed
1224634331173240000,797750000000000000,Directed
1224634331173240000,1552520000000000000,Directed
1224634331173240000,433167177,Directed
1224634331173240000,1584430000000000000,Directed
1224634331173240000,1421120000000000000,Directed
1224634331173240000,1574230000000000000,Directed
1224634331173240000,1467530000000000000,Directed
1224634331173240000,1580460000000000000,Directed
1224634331173240000,1582990000000000000,Directed
1224634331173240000,1510750000000000000,Directed
1224634331173240000,1567210000000000000,Directed
1224634331173240000,1306540000000000000,Directed
1224634331173240000,1487450000000000000,Directed
1224634331173240000,1580240000000000000,Directed
1224634331173240000,1581480000000000000,Directed
1224634331173240000,1525710000000000000,Directed
1224634331173240000,1575160000000000000,Directed
1224634331173240000,1580880000000000000,Directed
1224634331173240000,1571290000000000000,Directed
1224634331173240000,1536580000000000000,Directed
1224634331173240000,1554090000000000000,Directed
1224634331173240000,1502850000000000000,Directed
1224634331173240000,1459820000000000000,Directed
1224634331173240000,1577010000000000000,Directed
1224634331173240000,1570650000000000000,Directed
1224634331173240000,1534560000000000000,Directed
1224634331173240000,1371450000000000000,Directed
1224634331173240000,1569250000000000000,Directed
1224634331173240000,1498610000000000000,Directed
1224634331173240000,1524060000000000000,Directed
1224634331173240000,1457040000000000000,Directed
1224634331173240000,1574250000000000000,Directed
1224634331173240000,1565970000000000000,Directed
1224634331173240000,1569470000000000000,Directed
1224634331173240000,1540340000000000000,Directed
1224634331173240000,1572230000000000000,Directed
1224634331173240000,1361940000000000000,Directed
1224634331173240000,1568840000000000000,Directed
1224634331173240000,1511260000000000000,Directed
1224634331173240000,1532400000000000000,Directed
1224634331173240000,1446580000000000000,Directed
1224634331173240000,1485810000000000000,Directed
1224634331173240000,817085000000000000,Directed
1224634331173240000,1567820000000000000,Directed
1224634331173240000,1395410000000000000,Directed
1224634331173240000,1575650000000000000,Directed
1224634331173240000,1568930000000000000,Directed
1224634331173240000,1559410000000000000,Directed
1224634331173240000,1486280000000000000,Directed
1224634331173240000,1569570000000000000,Directed
1224634331173240000,1575890000000000000,Directed
1224634331173240000,1569000000000000000,Directed
1224634331173240000,1401540000000000000,Directed
1224634331173240000,1475550000000000000,Directed
1224634331173240000,1282660000000000000,Directed
1224634331173240000,1489340000000000000,Directed
1224634331173240000,1371890000000000000,Directed
1224634331173240000,1570220000000000000,Directed
1224634331173240000,1566270000000000000,Directed
1224634331173240000,1547430000000000000,Directed
776728057986052000,1596970000000000000,Directed
776728057986052000,2791855673,Directed
776728057986052000,1587030000000000000,Directed
776728057986052000,1535150000000000000,Directed
776728057986052000,1593260000000000000,Directed
776728057986052000,1578470000000000000,Directed
776728057986052000,1575770000000000000,Directed
776728057986052000,1579230000000000000,Directed
776728057986052000,1546840000000000000,Directed
776728057986052000,1531710000000000000,Directed
776728057986052000,1570210000000000000,Directed
776728057986052000,1338380000000000000,Directed
776728057986052000,1572190000000000000,Directed
776728057986052000,1244020000000000000,Directed
776728057986052000,1457100000000000000,Directed
776728057986052000,1494690000000000000,Directed
776728057986052000,1406600000000000000,Directed
776728057986052000,3251654563,Directed
776728057986052000,1470710000000000000,Directed
776728057986052000,2214709550,Directed
776728057986052000,908694000000000000,Directed
776728057986052000,332793435,Directed
776728057986052000,889277000000000000,Directed
776728057986052000,785068044,Directed
776728057986052000,1421760000000000000,Directed
776728057986052000,1059790000000000000,Directed
776728057986052000,1328650000000000000,Directed
776728057986052000,1219482896,Directed
776728057986052000,703016000000000000,Directed
776728057986052000,1705849670,Directed
776728057986052000,1246370000000000000,Directed
776728057986052000,1271570000000000000,Directed
776728057986052000,1287380000000000000,Directed
776728057986052000,1247600000000000000,Directed
776728057986052000,825625000000000000,Directed
776728057986052000,1238210000000000000,Directed
776728057986052000,624565016,Directed
776728057986052000,717708000000000000,Directed
776728057986052000,4721856353,Directed
776728057986052000,1051010000000000000,Directed
776728057986052000,964186000000000000,Directed
776728057986052000,357897399,Directed
776728057986052000,1466674956,Directed
1363890218961560000,1632010000000000000,Directed
1363890218961560000,3604363160,Directed
1363890218961560000,1597720000000000000,Directed
1363890218961560000,1551830000000000000,Directed
1363890218961560000,1586930000000000000,Directed
1363890218961560000,1534820000000000000,Directed
1363890218961560000,1703152004,Directed
1363890218961560000,1591130000000000000,Directed
1363890218961560000,1566170000000000000,Directed
1363890218961560000,1535350000000000000,Directed
1363890218961560000,1565040000000000000,Directed
1363890218961560000,1548580000000000000,Directed
1363890218961560000,1569010000000000000,Directed
1363890218961560000,1268080000000000000,Directed
1363890218961560000,1549460000000000000,Directed
1363890218961560000,1551440000000000000,Directed
1363890218961560000,1597420000000000000,Directed
1363890218961560000,1569740000000000000,Directed
1363890218961560000,1043230000000000000,Directed
1363890218961560000,1564300000000000000,Directed
1363890218961560000,1548270000000000000,Directed
1363890218961560000,1578140000000000000,Directed
1363890218961560000,1452210000000000000,Directed
1363890218961560000,1430586270,Directed
1363890218961560000,1563680000000000000,Directed
1363890218961560000,1564310000000000000,Directed
1363890218961560000,1578210000000000000,Directed
1363890218961560000,1578110000000000000,Directed
1363890218961560000,1569740000000000000,Directed
1363890218961560000,1606880000000000000,Directed
1363890218961560000,1217380000000000000,Directed
1363890218961560000,1597040000000000000,Directed
1363890218961560000,1016140000000000000,Directed
1363890218961560000,1548280000000000000,Directed
1363890218961560000,1564400000000000000,Directed
1363890218961560000,1256460000000000000,Directed
1363890218961560000,1535080000000000000,Directed
1363890218961560000,1564700000000000000,Directed
1363890218961560000,780452000000000000,Directed
1363890218961560000,1498590000000000000,Directed
1363890218961560000,1571440000000000000,Directed
1363890218961560000,1583210000000000000,Directed
1363890218961560000,1552010000000000000,Directed
1363890218961560000,1482140000000000000,Directed
1363890218961560000,1526150000000000000,Directed
1363890218961560000,1530670000000000000,Directed
1363890218961560000,1578300000000000000,Directed
1363890218961560000,1584830000000000000,Directed
1363890218961560000,1478040000000000000,Directed
1363890218961560000,1584310000000000000,Directed
1363890218961560000,1588290000000000000,Directed
1363890218961560000,1597190000000000000,Directed
1363890218961560000,1597050000000000000,Directed
1363890218961560000,2338887370,Directed
1363890218961560000,1569020000000000000,Directed
1363890218961560000,1577650000000000000,Directed
1363890218961560000,1593280000000000000,Directed
1363890218961560000,892241000000000000,Directed
1363890218961560000,22739764,Directed
1363890218961560000,1341320228,Directed
1363890218961560000,1587440000000000000,Directed
1363890218961560000,1478290000000000000,Directed
1363890218961560000,2412327864,Directed
1363890218961560000,1042730000000000000,Directed
1363890218961560000,2476333428,Directed
1363890218961560000,3395552691,Directed
1363890218961560000,1577410000000000000,Directed
1363890218961560000,1537410000000000000,Directed
1363890218961560000,1554070000000000000,Directed
1363890218961560000,1565030000000000000,Directed
1363890218961560000,1349580000000000000,Directed
1363890218961560000,1578610000000000000,Directed
1363890218961560000,539137517,Directed
1363890218961560000,1538950000000000000,Directed
1363890218961560000,1577950000000000000,Directed
1363890218961560000,1576110000000000000,Directed
1363890218961560000,1570260000000000000,Directed
1363890218961560000,1565030000000000000,Directed
1363890218961560000,1553830000000000000,Directed
1363890218961560000,1544190000000000000,Directed
1363890218961560000,1530870000000000000,Directed
1363890218961560000,1565333378,Directed
1363890218961560000,206030515,Directed
1363890218961560000,339825556,Directed
1363890218961560000,1546570000000000000,Directed
1363890218961560000,1565810000000000000,Directed
1363890218961560000,1531170000000000000,Directed
1363890218961560000,1561560000000000000,Directed
1363890218961560000,1447590000000000000,Directed
1363890218961560000,1557430000000000000,Directed
1363890218961560000,63589014,Directed
1363890218961560000,1492010000000000000,Directed
1363890218961560000,1244594954,Directed
1363890218961560000,1503340000000000000,Directed
1363890218961560000,1450770000000000000,Directed
1363890218961560000,1488990000000000000,Directed
1363890218961560000,1133700000000000000,Directed
1363890218961560000,1556750000000000000,Directed
1363890218961560000,1408880000000000000,Directed
1363890218961560000,1043070000000000000,Directed
1363890218961560000,1455130000000000000,Directed
1363890218961560000,51140760,Directed
1363890218961560000,1551940000000000000,Directed
1363890218961560000,1441230000000000000,Directed
1363890218961560000,631916758,Directed
1363890218961560000,1538830000000000000,Directed
1363890218961560000,1176600000000000000,Directed
1363890218961560000,1053490000000000000,Directed
1363890218961560000,1367410000000000000,Directed
1363890218961560000,564818438,Directed
1363890218961560000,1386330000000000000,Directed
1363890218961560000,27832486,Directed
1363890218961560000,1135550000000000000,Directed
1363890218961560000,1423760000000000000,Directed
1363890218961560000,1144330000000000000,Directed
1363890218961560000,1541220000000000000,Directed
1363890218961560000,1281610000000000000,Directed
1363890218961560000,2326970358,Directed
1363890218961560000,1243870000000000000,Directed
1363890218961560000,1499130000000000000,Directed
1363890218961560000,1511920000000000000,Directed
1363890218961560000,1433630000000000000,Directed
1363890218961560000,2412265538,Directed
1363890218961560000,1305720000000000000,Directed
1363890218961560000,1306160000000000000,Directed
1363890218961560000,925646000000000000,Directed
1363890218961560000,932735000000000000,Directed
1363890218961560000,1471000000000000000,Directed
1363890218961560000,1487480000000000000,Directed
1363890218961560000,733271000000000000,Directed
1363890218961560000,2828292487,Directed
1363890218961560000,1367480000000000000,Directed
1363890218961560000,1722419688,Directed
1363890218961560000,1273440000000000000,Directed
1363890218961560000,1442210000000000000,Directed
1363890218961560000,1275370000000000000,Directed
1363890218961560000,1497020000000000000,Directed
1363890218961560000,1316680000000000000,Directed
1363890218961560000,434295273,Directed
1363890218961560000,1424410284,Directed
1363890218961560000,847905000000000000,Directed
1363890218961560000,93722616,Directed
1363890218961560000,408776605,Directed
1363890218961560000,1518550000000000000,Directed
1363890218961560000,308736930,Directed
1363890218961560000,39341159,Directed
1363890218961560000,4919978710,Directed
1363890218961560000,879161563,Directed
1363890218961560000,1389010000000000000,Directed
1363890218961560000,1516790000000000000,Directed
1288418101306910000,1426940000000000000,Directed
1288418101306910000,1460650000000000000,Directed
1288418101306910000,467182644,Directed
1288418101306910000,1559080000000000000,Directed
1288418101306910000,1439050000000000000,Directed
1288418101306910000,989154000000000000,Directed
1288418101306910000,1534210000000000000,Directed
1288418101306910000,454487368,Directed
1288418101306910000,264652656,Directed
1288418101306910000,871296000000000000,Directed
1288418101306910000,205040114,Directed
1288418101306910000,1426510000000000000,Directed
1288418101306910000,737411000000000000,Directed
1288418101306910000,1490180000000000000,Directed
1288418101306910000,1435290000000000000,Directed
1288418101306910000,1488960000000000000,Directed
1288418101306910000,1430760000000000000,Directed
1288418101306910000,1466050000000000000,Directed
1288418101306910000,1378500000000000000,Directed
1288418101306910000,1547650000000000000,Directed
1288418101306910000,1569070000000000000,Directed
1288418101306910000,1578100000000000000,Directed
1288418101306910000,1577580000000000000,Directed
1288418101306910000,1569060000000000000,Directed
1288418101306910000,1569840000000000000,Directed
1288418101306910000,1616040000000000000,Directed
1288418101306910000,1551410000000000000,Directed
1288418101306910000,1577650000000000000,Directed
1288418101306910000,1569680000000000000,Directed
1288418101306910000,1536850000000000000,Directed
1288418101306910000,1095300000000000000,Directed
1288418101306910000,1589060000000000000,Directed
1288418101306910000,1569820000000000000,Directed
1288418101306910000,1479330000000000000,Directed
1288418101306910000,1565300000000000000,Directed
1288418101306910000,80436199,Directed
1288418101306910000,154805681,Directed
1288418101306910000,1615980000000000000,Directed
1288418101306910000,461413065,Directed
1288418101306910000,1546590000000000000,Directed
1288418101306910000,1593260000000000000,Directed
1288418101306910000,1593870000000000000,Directed
1288418101306910000,1243880000000000000,Directed
1288418101306910000,1626910000000000000,Directed
1288418101306910000,886141860,Directed
1288418101306910000,1246454833,Directed
1288418101306910000,1564730000000000000,Directed
1288418101306910000,1579050000000000000,Directed
1288418101306910000,1596990000000000000,Directed
1288418101306910000,1207760000000000000,Directed
1288418101306910000,1567410000000000000,Directed
1288418101306910000,2413180392,Directed
1288418101306910000,1554130000000000000,Directed
1288418101306910000,1570230000000000000,Directed
1288418101306910000,1569010000000000000,Directed
1288418101306910000,961701000000000000,Directed
1288418101306910000,1597900000000000000,Directed
1288418101306910000,1596800000000000000,Directed
1288418101306910000,1565180000000000000,Directed
1288418101306910000,82792608,Directed
1288418101306910000,2605915508,Directed
1288418101306910000,1179870000000000000,Directed
1288418101306910000,1551500000000000000,Directed
1288418101306910000,1542530000000000000,Directed
1288418101306910000,1535410000000000000,Directed
1288418101306910000,934779000000000000,Directed
1288418101306910000,1343300000000000000,Directed
1288418101306910000,1562530000000000000,Directed
1288418101306910000,1268160000000000000,Directed
1288418101306910000,1596820000000000000,Directed
1288418101306910000,1587010000000000000,Directed
1288418101306910000,1536860000000000000,Directed
1288418101306910000,1530850000000000000,Directed
1288418101306910000,1308820000000000000,Directed
1288418101306910000,1593300000000000000,Directed
1288418101306910000,393150685,Directed
1288418101306910000,1230540000000000000,Directed
1288418101306910000,711209000000000000,Directed
1288418101306910000,1387360000000000000,Directed
1288418101306910000,27295545,Directed
1288418101306910000,1135460000000000000,Directed
1288418101306910000,224133953,Directed
1288418101306910000,1479430000000000000,Directed
1288418101306910000,1569750000000000000,Directed
1288418101306910000,1449620000000000000,Directed
1288418101306910000,1543270000000000000,Directed
1288418101306910000,1180130000000000000,Directed
1288418101306910000,107960690,Directed
1288418101306910000,1565350000000000000,Directed
1288418101306910000,1564380000000000000,Directed
1288418101306910000,1537230000000000000,Directed
1288418101306910000,1548630000000000000,Directed
1288418101306910000,1569530000000000000,Directed
1288418101306910000,1593360000000000000,Directed
1288418101306910000,1552580000000000000,Directed
1288418101306910000,18439903,Directed
1288418101306910000,1584780000000000000,Directed
1288418101306910000,1537090000000000000,Directed
1288418101306910000,1597490000000000000,Directed
1288418101306910000,1229700000000000000,Directed
1288418101306910000,3026854080,Directed
1288418101306910000,1537410000000000000,Directed
1288418101306910000,1342550000000000000,Directed
1288418101306910000,1578170000000000000,Directed
1288418101306910000,3359997501,Directed
1288418101306910000,1233420000000000000,Directed
1288418101306910000,1554060000000000000,Directed
1288418101306910000,1587360000000000000,Directed
1288418101306910000,1579210000000000000,Directed
1288418101306910000,260340277,Directed
1288418101306910000,1569290000000000000,Directed
1288418101306910000,1565370000000000000,Directed
1288418101306910000,1578430000000000000,Directed
1288418101306910000,43601834,Directed
1288418101306910000,16814727,Directed
1288418101306910000,1535460000000000000,Directed
1288418101306910000,44150150,Directed
1288418101306910000,1424033022,Directed
1288418101306910000,20414217,Directed
1288418101306910000,1532230000000000000,Directed
1288418101306910000,14547574,Directed
1288418101306910000,1519650000000000000,Directed
1288418101306910000,120083514,Directed
1288418101306910000,1569660000000000000,Directed
1288418101306910000,1570000000000000000,Directed
1288418101306910000,1534540000000000000,Directed
1288418101306910000,4008543555,Directed
1288418101306910000,1553450000000000000,Directed
1288418101306910000,1427610000000000000,Directed
1288418101306910000,1548330000000000000,Directed
1288418101306910000,18568504,Directed
1288418101306910000,1357390000000000000,Directed
1288418101306910000,1420460000000000000,Directed
1288418101306910000,1569760000000000000,Directed
1288418101306910000,1342000000000000000,Directed
1288418101306910000,968578000000000000,Directed
1288418101306910000,1569970000000000000,Directed
1288418101306910000,1578380000000000000,Directed
1288418101306910000,1589060000000000000,Directed
1288418101306910000,1610620000000000000,Directed
1288418101306910000,1569470000000000000,Directed
1288418101306910000,1609170000000000000,Directed
1288418101306910000,3109660954,Directed
1288418101306910000,1569110000000000000,Directed
1288418101306910000,1547350000000000000,Directed
1288418101306910000,1604490000000000000,Directed
1288418101306910000,1531280000000000000,Directed
1288418101306910000,1586900000000000000,Directed
1288418101306910000,1551420000000000000,Directed
1288418101306910000,1578390000000000000,Directed
1233282934494440000,1273210000000000000,Directed
1233282934494440000,1377480000000000000,Directed
1233282934494440000,4556806033,Directed
1233282934494440000,96519866,Directed
1233282934494440000,1579020000000000000,Directed
1233282934494440000,1446840000000000000,Directed
1233282934494440000,1518270000000000000,Directed
1233282934494440000,1537790000000000000,Directed
1233282934494440000,1501920000000000000,Directed
1233282934494440000,1037290000000000000,Directed
1233282934494440000,1244350000000000000,Directed
1233282934494440000,1222090000000000000,Directed
1233282934494440000,1364090000000000000,Directed
1233282934494440000,1249690000000000000,Directed
1233282934494440000,1141340000000000000,Directed
1233282934494440000,1242710000000000000,Directed
1233282934494440000,892606000000000000,Directed
1233282934494440000,1249770000000000000,Directed
1233282934494440000,1245960000000000000,Directed
1233282934494440000,102991382,Directed
2893003332,1417450000000000000,Directed
2893003332,1399720000000000000,Directed
2893003332,1273590000000000000,Directed
2893003332,4548764892,Directed
2893003332,4272107841,Directed
2893003332,4277377760,Directed
2893003332,3299652925,Directed
2893003332,3275797556,Directed
2893003332,309608927,Directed
2893003332,2462993048,Directed
2893003332,2996423413,Directed
2893003332,177877049,Directed
2893003332,2594738460,Directed
1488109219609860000,1631890000000000000,Directed
1488109219609860000,4774708829,Directed
1488109219609860000,75742264,Directed
1488109219609860000,1623940000000000000,Directed
1488109219609860000,1001490000000000000,Directed
1488109219609860000,1489640000000000000,Directed
1488109219609860000,1231850000000000000,Directed
1488109219609860000,2150945282,Directed
1488109219609860000,1487420000000000000,Directed
1624407599746780000,1583180000000000000,Directed
1624407599746780000,3234089718,Directed
1624407599746780000,1585460000000000000,Directed
1624407599746780000,1587440000000000000,Directed
1624407599746780000,1547640000000000000,Directed
1624407599746780000,1410610000000000000,Directed
1624407599746780000,1631560000000000000,Directed
1624407599746780000,1539230000000000000,Directed
1624407599746780000,1332290000000000000,Directed
1624407599746780000,1250900000000000000,Directed
1624407599746780000,1283630000000000000,Directed
1624407599746780000,775351000000000000,Directed
1624407599746780000,1482760000000000000,Directed
1624407599746780000,1510740000000000000,Directed
1624407599746780000,1553370000000000000,Directed
1624407599746780000,1548300000000000000,Directed
1624407599746780000,895627000000000000,Directed
1624407599746780000,1445240000000000000,Directed
1624407599746780000,1314000000000000000,Directed
1624407599746780000,321033456,Directed
1624407599746780000,1621840000000000000,Directed
1624407599746780000,1554800000000000000,Directed
1624407599746780000,1425980000000000000,Directed
1624407599746780000,1472560000000000000,Directed
1624407599746780000,1625050000000000000,Directed
1624407599746780000,1597290000000000000,Directed
1624407599746780000,1092440000000000000,Directed
1624407599746780000,1547510000000000000,Directed
1624407599746780000,1435290000000000000,Directed
1624407599746780000,1597920000000000000,Directed
1624407599746780000,1576950000000000000,Directed
1624407599746780000,1577480000000000000,Directed
1624407599746780000,1226940000000000000,Directed
1624407599746780000,2582775053,Directed
1624407599746780000,1570280000000000000,Directed
1624407599746780000,1482120000000000000,Directed
1624407599746780000,1544170000000000000,Directed
1624407599746780000,1569600000000000000,Directed
1624407599746780000,1409580000000000000,Directed
1624407599746780000,2385086880,Directed
1624407599746780000,1182220000000000000,Directed
1624407599746780000,1576850000000000000,Directed
1624407599746780000,1533060000000000000,Directed
1624407599746780000,1099630000000000000,Directed
1624407599746780000,1431390000000000000,Directed
1624407599746780000,1474570000000000000,Directed
1624407599746780000,1596970000000000000,Directed
1624407599746780000,1177450000000000000,Directed
1624407599746780000,1519880000000000000,Directed
1624407599746780000,1396190000000000000,Directed
1624407599746780000,872245000000000000,Directed
1624407599746780000,1347570000000000000,Directed
1624407599746780000,92804452,Directed
1624407599746780000,1409890000000000000,Directed
1624407599746780000,600170931,Directed
1624407599746780000,1591260000000000000,Directed
1624407599746780000,1396380000000000000,Directed
1624407599746780000,491735705,Directed
1624407599746780000,1356170000000000000,Directed
1624407599746780000,764285000000000000,Directed
1624407599746780000,738498000000000000,Directed
1624407599746780000,1187360000000000000,Directed
1624407599746780000,1585640000000000000,Directed
1624407599746780000,1542840000000000000,Directed
1624407599746780000,1288080000000000000,Directed
1624407599746780000,1335180000000000000,Directed
1624407599746780000,1471130000000000000,Directed
1624407599746780000,2358888114,Directed
1624407599746780000,1169230000000000000,Directed
1624407599746780000,1915344804,Directed
1624407599746780000,1550330000000000000,Directed
1624407599746780000,1587690000000000000,Directed
1624407599746780000,1471300000000000000,Directed
1624407599746780000,293158337,Directed
1624407599746780000,1513950000000000000,Directed
1624407599746780000,833964000000000000,Directed
1624407599746780000,1598250000000000000,Directed
1624407599746780000,1553370000000000000,Directed
1624407599746780000,1297190000000000000,Directed
1624407599746780000,895902000000000000,Directed
1624407599746780000,1296380000000000000,Directed
1624407599746780000,1355400000000000000,Directed
1624407599746780000,1484090000000000000,Directed
1624407599746780000,790182000000000000,Directed
1624407599746780000,1223470000000000000,Directed
1624407599746780000,1503400000000000000,Directed
1624407599746780000,1604270000000000000,Directed
1624407599746780000,1302810000000000000,Directed
1624407599746780000,1579660000000000000,Directed
1624407599746780000,1609490000000000000,Directed
1624407599746780000,824630000000000000,Directed
1624407599746780000,155599867,Directed
1624407599746780000,1321340000000000000,Directed
1624407599746780000,3112647019,Directed
1624407599746780000,2999522814,Directed
1624407599746780000,1382020000000000000,Directed
1624407599746780000,1529000000000000000,Directed
1624407599746780000,1569100000000000000,Directed
1624407599746780000,1593240000000000000,Directed
1624407599746780000,1477910000000000000,Directed
1624407599746780000,1610120000000000000,Directed
1624407599746780000,564464047,Directed
1624407599746780000,1333400000000000000,Directed
1624407599746780000,19386376,Directed
1624407599746780000,1203450000000000000,Directed
1624407599746780000,1073628980,Directed
1624407599746780000,874566000000000000,Directed
1624407599746780000,785181000000000000,Directed
1624407599746780000,1551480000000000000,Directed
1624407599746780000,1627593948,Directed
1624407599746780000,1597430000000000000,Directed
1624407599746780000,1537220000000000000,Directed
1624407599746780000,1173500000000000000,Directed
1624407599746780000,1616000000000000000,Directed
1624407599746780000,1615610000000000000,Directed
1624407599746780000,1489540000000000000,Directed
1624407599746780000,1557330000000000000,Directed
1624407599746780000,1593850000000000000,Directed
1624407599746780000,1434940000000000000,Directed
1624407599746780000,1565110000000000000,Directed
1624407599746780000,1130510000000000000,Directed
1624407599746780000,1355110000000000000,Directed
1624407599746780000,740944000000000000,Directed
1624407599746780000,1567940000000000000,Directed
1624407599746780000,1486700000000000000,Directed
1624407599746780000,1168460000000000000,Directed
1624407599746780000,1337600000000000000,Directed
1624407599746780000,1262510000000000000,Directed
1624407599746780000,730667528,Directed
1624407599746780000,1404230000000000000,Directed
1624407599746780000,1478010000000000000,Directed
1624407599746780000,1569190000000000000,Directed
1624407599746780000,1597000000000000000,Directed
1624407599746780000,1550910000000000000,Directed
1624407599746780000,74219748,Directed
1624407599746780000,1487400000000000000,Directed
1624407599746780000,1578240000000000000,Directed
1624407599746780000,50999753,Directed
1624407599746780000,1100290000000000000,Directed
1624407599746780000,1596830000000000000,Directed
1624407599746780000,1552380000000000000,Directed
1624407599746780000,1215670000000000000,Directed
1624407599746780000,2427730648,Directed
1624407599746780000,1298770000000000000,Directed
1624407599746780000,1548260000000000000,Directed
1624407599746780000,1215240000000000000,Directed
1624407599746780000,1311660000000000000,Directed
1624407599746780000,237255105,Directed
1624407599746780000,1315260000000000000,Directed
1624407599746780000,1230140000000000000,Directed
1486778747608980000,1535630000000000000,Directed
1624621217129830000,1565100000000000000,Directed
1624621217129830000,1398310000000000000,Directed
1624621217129830000,126426715,Directed
1624621217129830000,1461920000000000000,Directed
1624621217129830000,1620410000000000000,Directed
1624621217129830000,3422260493,Directed
1624621217129830000,1245121622,Directed
1624621217129830000,1232860000000000000,Directed
1624621217129830000,84121651,Directed
743724370938363000,1567680000000000000,Directed
743724370938363000,1501090000000000000,Directed
743724370938363000,1555970000000000000,Directed
743724370938363000,1517360000000000000,Directed
743724370938363000,1253800000000000000,Directed
743724370938363000,1208130000000000000,Directed
743724370938363000,356841131,Directed
