profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,following,followedBy,query,timestamp
https://twitter.com/wanimedicate24,wanimedicate24,1488109219609866241,Wani Medicate,https://pbs.twimg.com/profile_images/1625422452561154048/aEbBYDJh_normal.jpg,https://pbs.twimg.com/profile_banners/1488109219609866241/1643992053,"By Medicines Life May Be Prolonged, Yet Death Will Seize The Doctor Too.

https://t.co/AR3q0Av7EF...
https://t.co/mmG75pWFMy",https://t.co/SwAebs8AnV,India,Mon Jan 31 11:17:57 +0000 2022,9,69,78,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/SaleBoxindia,SaleBoxindia,1624407599746789376,SaleBox,https://pbs.twimg.com/profile_images/1624407741774303233/v17EMt0L_normal.jpg,https://pbs.twimg.com/profile_banners/1624407599746789376/1676127322,SaleBox specializes in creation of high-quality fashion leather & non leather handbag and other goods & accessories. The brand encourage Indian Handicraft skill,https://t.co/c5FdlB2AZs,Delhi,Sat Feb 11 13:58:58 +0000 2023,162,2055,87,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/ashpak_fariz,ashpak_fariz,1486778747608985601,Ashpak Faris M,https://pbs.twimg.com/profile_images/1486779082549329921/vK54mhll_normal.jpg,,just catching some good vibes!!!,,,Thu Jan 27 19:11:16 +0000 2022,1,103,32,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/Armonizarte_,Armonizarte_,1624621217129832449,ARMONIZARTE,https://pbs.twimg.com/profile_images/1624621550639906817/FuaLKqPs_normal.jpg,https://pbs.twimg.com/profile_banners/1624621217129832449/1676614266,"Surge en 2021 tras años de estudio de terapias alternativas.
Terapias holísticas.
Permíteme ser tu guía en este proceso.
Agenda por DM.
IG @armonizarte_gdl",,Guadalajara,Sun Feb 12 04:08:34 +0000 2023,9,128,78,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/theasharshad,theasharshad,743724370938363905,Ash Arshad,https://pbs.twimg.com/profile_images/759013536135720961/mPxHRAG0_normal.jpg,https://pbs.twimg.com/profile_banners/743724370938363905/1469947684,Living my life to the fullest.,,,Fri Jun 17 08:38:02 +0000 2016,11,222,415,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/missemmalou1980,missemmalou1980,1113513702425354240,Emma Palphreyman,https://pbs.twimg.com/profile_images/1630594474312101889/ADoj-PY9_normal.jpg,https://pbs.twimg.com/profile_banners/1113513702425354240/1670595237,Me & my dog Stanley,,"Stoke-on-Trent, England",Wed Apr 03 18:48:49 +0000 2019,148,898,2499,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/Getsound_AI,Getsound_AI,1534939880928722944,Getsound.AI,https://pbs.twimg.com/profile_images/1534941040213479424/hYPf9ErL_normal.jpg,https://pbs.twimg.com/profile_banners/1534939880928722944/1665388409,"Every space deserves a soundscape. We specialize in providing a customized background soundscape music API for platforms, workspaces & wellness centers.",https://t.co/NNljodWHMN,,Thu Jun 09 16:46:17 +0000 2022,16,99,33,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/healthgooru,healthgooru,379075040,HEALTH GURU,https://pbs.twimg.com/profile_images/1542357610271191040/tsTxE3Zb_normal.jpg,https://pbs.twimg.com/profile_banners/379075040/1656561685,"HELPING HAND CENTER 
where you can feel relax in your Physical , Mental and Social life.
Achive your all goal and we are here to help you as your health coach.",,Surat,Sat Sep 24 09:50:34 +0000 2011,396,74,5698,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/mat09097670,mat09097670,1613745756908945409,Eric Matias,https://pbs.twimg.com/profile_images/1613747696682299393/vqI7JtZJ_normal.jpg,,I'm gay and I'm a bottom that I love to be in a serious relationship,,Bicolor naga city Philippines ,Fri Jan 13 03:53:02 +0000 2023,8,41,104,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/Acoolmanshul,Acoolmanshul,251031305,manful kathat,https://pbs.twimg.com/profile_images/778958111679795204/lVIEikvW_normal.jpg,,,,,Sat Feb 12 08:59:07 +0000 2011,14,86,183,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/Soumadipbarman3,Soumadipbarman3,1623760264549273600,Soumadip barman,https://pbs.twimg.com/profile_images/1623760382530846720/aVYgQXzH_normal.jpg,,,,,Thu Feb 09 19:06:57 +0000 2023,2,37,0,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/karthik_1495,karthik_1495,1597363676373450752,Dr.Karthik S,https://pbs.twimg.com/profile_images/1606124819392499712/luHkud-1_normal.jpg,https://pbs.twimg.com/profile_banners/1597363676373450752/1671765763,,,,Mon Nov 28 22:56:28 +0000 2022,13,278,5,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/kandpal9_umesh,kandpal9_umesh,1553471051475980288,Umesh Kandpal,https://pbs.twimg.com/profile_images/1553471218283474945/EHNuJJJy_normal.png,,,,,Sat Jul 30 20:02:54 +0000 2022,17,233,1698,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/Mithaiwa1Kausar,Mithaiwa1Kausar,1447079691727212554,Kausar Mithaiwala,https://pbs.twimg.com/profile_images/1447079805774544900/N5BqRdX3_normal.png,,,,,Sun Oct 10 06:01:25 +0000 2021,0,20,5,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/swati_rx,swati_rx,1600798308905398272,SwatiRx,https://pbs.twimg.com/profile_images/1600798687927865344/OjhhZfeV_normal.jpg,https://pbs.twimg.com/profile_banners/1600798308905398272/1675324504,"ʏᴏᴜʀ ʜᴇᴀʟᴛʜ ᴏᴜʀ ᴄᴏɴᴄᴇʀɴ
India's Quickest Medicine Delivery Service
Delivery in 30 Minutes
At your doorstep in the blink of an eye!
• Download app now
https://t.co/O6a3SBV1sU",https://t.co/wGSMUiCplX,,Thu Dec 08 10:24:25 +0000 2022,26,330,74,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/avinashk001,avinashk001,3341807141,Avinash Khandelwal,https://pbs.twimg.com/profile_images/613049325405364225/Knw75ZC1_normal.jpg,https://pbs.twimg.com/profile_banners/3341807141/1639822816,"Researcher- Neuroscience, Connectomics, Fruitfly, Mosquito

Business-Politics

सुखदुःखे समे कृत्वा लाभालाभौ जयाजयौ ।
ततो युद्धाय युज्यस्व नैवं पापमवाप्स्यसि ॥",,India,Mon Jun 22 18:13:57 +0000 2015,185,2386,1803,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/igonzfe,igonzfe,2782431283,ISABEL GONZALEZ FERN,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Sun Aug 31 14:43:19 +0000 2014,3,139,3,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/abhi_cr,abhi_cr,226591514,Abhinav Ojha 🇮🇳,https://pbs.twimg.com/profile_images/1604127521846722561/y8ClsTVf_normal.jpg,,,,,Tue Dec 14 15:27:58 +0000 2010,79,3220,10,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/arjun51899,arjun51899,4923954595,Arjun,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,,Thu Feb 18 04:34:56 +0000 2016,7,237,11,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
https://twitter.com/rahulmanicma,rahulmanicma,119728089,rahul mani,https://pbs.twimg.com/profile_images/1245341875910758401/nWYScFS8_normal.jpg,,,,PATNA/DELHI,Thu Mar 04 13:27:37 +0000 2010,45,749,423,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/BhauKeskar,BhauKeskar,1617084347169001472,Bhau Keskar,https://pbs.twimg.com/profile_images/1617433620687523841/5aUdizJJ_normal.jpg,,,,,Sun Jan 22 08:59:16 +0000 2023,30,317,1,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/RIBI_isking,RIBI_isking,1233136776455368716,Abhishek,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,To make Retail investor a King,,"Moscow, Russia",Thu Feb 27 21:08:26 +0000 2020,54,1136,3175,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/DivineFlight1,DivineFlight1,1620167378263842820,Divine Flight Reiki & Hypnotherapy,https://pbs.twimg.com/profile_images/1620168042566098951/DLxz5Z4q_normal.jpg,https://pbs.twimg.com/profile_banners/1620167378263842820/1675204056,"Holistic Health & Wellness, Alternative Medicine.",https://t.co/2qDUoTiq56,"Westford, MA",Mon Jan 30 21:10:53 +0000 2023,47,445,18,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/bdlqdr28825643,bdlqdr28825643,1592227746989629440,عبد القادر,https://pbs.twimg.com/profile_images/1621852931505913856/SsBknigD_normal.jpg,,,,,Mon Nov 14 18:47:50 +0000 2022,4,187,2,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/krish_effect,krish_effect,2941091119,Mallu Doctor,https://pbs.twimg.com/profile_images/1194871525347774464/jTUQv5up_normal.jpg,https://pbs.twimg.com/profile_banners/2941091119/1589442689,❤️ Believe in miracles!,,"Kozhikode, India",Tue Dec 23 18:19:46 +0000 2014,857,4716,4123,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/nphalapara,nphalapara,768674525512867841,Nirav Halapara,https://pbs.twimg.com/profile_images/897094352287256576/aZi6ziCu_normal.jpg,https://pbs.twimg.com/profile_banners/768674525512867841/1591512432,,,"Gujarat, India",Thu Aug 25 05:01:02 +0000 2016,310,498,63,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/gurdev_kamboj,gurdev_kamboj,2435193542,gurdev kamboj,https://pbs.twimg.com/profile_images/455306019237658624/QuEqZtk0_normal.jpeg,https://pbs.twimg.com/profile_banners/2435193542/1477906303,,,,Wed Apr 09 09:29:01 +0000 2014,66,693,1217,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/ssdnnidh,ssdnnidh,3021890256,Nidhi kakkar,https://pbs.twimg.com/profile_images/1243242970415071234/pEzepLt3_normal.jpg,https://pbs.twimg.com/profile_banners/3021890256/1585247518,,,"New Delhi, India",Mon Feb 16 04:36:58 +0000 2015,9,196,16,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/gmsIndustries,gmsIndustries,1620126375469543424,GMS Industries Pvt Ltd,https://pbs.twimg.com/profile_images/1620128748036313090/m-IGnxkg_normal.jpg,,"We manufacture innovative, market-specific,
cost-effective and reliable PET Preforms using best quality raw material sourced from the industry leader.",,"Udaipur, India",Mon Jan 30 18:26:58 +0000 2023,2,8,4,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/Devendr56500073,Devendr56500073,971051374011019265,Devendra,https://pbs.twimg.com/profile_images/971055221420867585/jlFuC_lX_normal.jpg,https://pbs.twimg.com/profile_banners/971051374011019265/1520352578,I am business tycoon,,"Punjabi Bagh, New Delhi",Tue Mar 06 15:54:23 +0000 2018,1,275,1,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/di_views,di_views,1619818842326462465,Different Review,https://pbs.twimg.com/profile_images/1619819853858377728/90004ZMw_normal.jpg,,"Di-views means different reviews than other. We provide genuine and real reviews of any food, edible products, Cosmetics products, products comparison.",,,Sun Jan 29 22:04:59 +0000 2023,1,5,0,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/muddinofficials,muddinofficials,3977210486,Md. Aftab Uddin,https://pbs.twimg.com/profile_images/1372118006587789313/mIJCYtjX_normal.jpg,https://pbs.twimg.com/profile_banners/3977210486/1668522751,"Md Aftab Uddin is the founder of Coatord Limited & his four sub-diaries. He is a Bangladeshi Entrepreneur, Author & Social Media Cyber Security Specialist.",https://t.co/LmFOorMaVY,"Dhka,Bangladesh",Thu Oct 22 06:14:40 +0000 2015,544,3706,36,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/Rishikesh543,Rishikesh543,1336644949580779521,Rishikesh,https://pbs.twimg.com/profile_images/1463528216119836675/ieM2FrCl_normal.jpg,,"Upgrading lifestyle is today's culture.....
#stufflistingsarmy & Big fan of mukul sir/ cricket lover🏏/love to use different types of phone 📱",,,Wed Dec 09 12:13:09 +0000 2020,36,869,8934,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/Terenceadesouza,Terenceadesouza,781120714887671808,Terence Desouza,https://pbs.twimg.com/profile_images/1071091148200923137/Qwq1TykQ_normal.jpg,https://pbs.twimg.com/profile_banners/781120714887671808/1544205843,,,"Goa, India",Wed Sep 28 13:17:46 +0000 2016,428,1670,97406,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/Shreyasgowda301,Shreyasgowda301,1144086798844358656,Shreyasgowda@30,https://pbs.twimg.com/profile_images/1614931956411822082/c3_40fn5_normal.jpg,https://pbs.twimg.com/profile_banners/1144086798844358656/1592562076,PROGRESS,,,Thu Jun 27 03:35:23 +0000 2019,34,272,47,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/diosleayuda,diosleayuda,1582624744444030977,さに,https://pbs.twimg.com/profile_images/1619332094395809793/qFGF7h36_normal.jpg,https://pbs.twimg.com/profile_banners/1582624744444030977/1666164130,インドで暮らしていました。サモサが大好きです。,,,Wed Oct 19 06:48:58 +0000 2022,0,31,3,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/kamlamahendra,kamlamahendra,1022740677757554689,mahendra kumar bhaskar,https://pbs.twimg.com/profile_images/1480724713420705793/1frW966l_normal.jpg,https://pbs.twimg.com/profile_banners/1022740677757554689/1535948236,"जीव हमारी जाति है, मानव धर्म हमारा ।
हिंदू मुस्लिम सिख ईसाई ,धर्म नहीं कोई न्यारा।।
https://t.co/S0Fls91TdN",https://t.co/j5If1ywsFA,Ghassu Laxmangarh Sikar Raj.,Fri Jul 27 07:09:13 +0000 2018,100,808,129,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/Bertinrm,Bertinrm,771733183,Bertin,https://pbs.twimg.com/profile_images/922891670164709376/Dj7IdX8N_normal.jpg,https://pbs.twimg.com/profile_banners/771733183/1370538921,,,,Tue Aug 21 15:38:36 +0000 2012,28,558,153,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
https://twitter.com/HenryTana3,HenryTana3,1618279715587899393,Henry Tana,https://pbs.twimg.com/profile_images/1618856105475543042/COXl12l-_normal.jpg,https://pbs.twimg.com/profile_banners/1618279715587899393/1674800601,"Decor💚 perfectionist🤑
     once u dream it we own it",,"Kampala, Uganda",Wed Jan 25 16:09:15 +0000 2023,9,183,0,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.531Z
